Name,FireDragonCrane,
File,C:\Users\Are-Laptop\Downloads\JibSineTest_230425.csv,
Starttime of export,133898804820400000,onsdag 23. april 2025,13:14:42.040
Endtime of export,133898805323500000,onsdag 23. april 2025,13:15:32.350


Name,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
230,23.093576420942455,0.22064214639852128,141.36635290798318,2.0038695075820324E-07,0.7295373428498424,0.7295373428498424,0,0,0,0,0,0,0,1.2784778847474421E-05,60.779818518029622,10.225949589667533,78.586177522121929,70.5733368423592,0.25011113959168035,0.25011113959168035,0,-0.001114451515466186,-1.1816390341475713E-06,-6.5646613008198415E-07,0,0,9.184939895484634E-05,0,0,0,1.466366789059852,-0.022884238738274405,0.022715485945441344,-0.020578248791027882,-0.022199062011464304,-0.021281013183847192
240,23.10090356592595,0.21992165329827254,141.34924612997014,1.657834140736084E-07,0.72952653724146554,0.72952653724146554,0,0,0,0,0,0,0,1.0805608376851517E-05,60.777333710355691,10.245947008474557,78.582465202832992,70.582678678798629,0.25025880916485266,0.25025880916485266,0,0,0,0,0,0,-0.00014766957317230434,0,0,0,1.4663667890597212,-0.023296567364189259,0.022922933305673684,-0.020784031278938162,-0.022511724856696197,-0.021488632824665212
250,23.101527598177494,0.21957439215190827,141.34936877933083,1.246296937029582E-07,0.72951829212485841,0.72951829212485841,0,0,0,0,0,0,0,8.2451166071306758E-06,60.784382672869043,10.27512346836428,78.582201781837483,70.5849762806055,0.25018276630119252,0.25018276630119252,0,0,0,0,0,0,7.6042863660141791E-05,0,0,0,1.4663667890596028,-0.022781156581795692,0.022196867544860492,-0.020166683815207326,-0.021990620114643044,-0.020761964081802139
260,23.101003415034604,0.21753971960224755,141.36851071819927,8.7012881920276129E-08,0.72951246410562731,0.72951246410562731,0,0,0,0,0,0,0,5.8280192311022105E-06,60.788817804795379,10.313324528358466,78.587313545197972,70.583807550908531,0.25015118626756272,0.25015118626756272,0,0,0,0,0,0,3.1580033629796667E-05,0,0,0,1.4663667890595085,-0.022574992268838263,0.022196867544860492,-0.020063792571252185,-0.021990620114643044,-0.020658154261393127
270,23.101960845218969,0.21507838222183284,141.38924120178834,5.6830549044960945E-08,0.72950317343913584,0.72950317343913584,0,0,0,0,0,0,0,9.290666491468258E-06,60.793313559644872,10.33810360803024,78.590185730402141,70.5755732994344,0.25025667646109828,0.25025667646109828,0,0,0,0,0,0,-0.00010549019353556233,0,0,0,1.4663671365200315,-0.022368827955880837,0.02209314386474432,-0.019858010083341909,-0.021573736321000521,-0.020658154261393127
280,23.09389092733046,0.21471947089311363,141.3788408879094,3.4641139053482375E-08,0.72949380605295877,0.72949380605295877,0,0,0,0,0,0,0,9.3673861770726674E-06,60.800946586491875,10.339748136636112,78.582089970642443,70.554070228092854,0.25016861067783613,0.25016861067783613,0,0,0,0,0,0,8.8065783262147868E-05,0,0,0,1.4663675830027973,-0.02309040305123183,0.022404314905092832,-0.020372466303117606,-0.021990620114643044,-0.02107339354302917
290,23.086911388084982,0.21343779587873904,141.34870626223722,1.9442845275090021E-08,0.72949130665511874,0.72949130665511874,0,0,0,0,0,0,0,2.4993978400278394E-06,60.806865359957371,10.327117546531975,78.579951404586311,70.530071545602979,0.2502652154119191,0.2502652154119191,0,0.0011584816346044136,1.2283236199997733E-06,6.8240201111098515E-07,0,0,-9.6604734082961219E-05,0,0,0,1.4663680034468525,-0.023193485207710546,0.022508038585209004,-0.020372466303117606,-0.022094841063053674,-0.021281013183847192
300,23.068158755181674,0.20813661250467408,141.33744715545424,9.7020020348016577E-09,0.72949222735044894,0.72949222735044894,0,0,0,0,0,0,0,-9.2069533019767391E-07,60.799665894055842,10.32159964233823,78.582681079877887,70.518250975525063,0.25025941515401767,0.25025941515401767,0,0.0013680606668344808,1.4505376524499209E-06,8.0585425136106722E-07,0,0,5.80025790142269E-06,0,0,0,1.4663683467481219,-0.02309040305123183,0.022715485945441344,-0.020372466303117606,-0.022199062011464304,-0.021281013183847192
310,23.04904713100726,0.20189006045514843,141.34199199583233,3.8898106135170539E-09,0.72949451303458246,0.72949451303458246,0,0,0,0,0,0,0,-2.2856841335183731E-06,60.785897327017231,10.333425168871651,78.58141323465874,70.519367490408484,0.25017808832560956,0.25017808832560956,0,0,0,0,0,0,8.1326828408112561E-05,0,0,0,1.4663686024087044,-0.022884238738274405,0.022508038585209004,-0.020269575059162465,-0.022094841063053674,-0.02107339354302917
320,23.038480448322748,0.19620191392183958,141.35089269245748,7.1835417163939367E-10,0.72950792202322889,0.72950792202322889,0,0,0,0,0,0,0,-1.3408988646435027E-05,60.763755743120775,10.349148749240399,78.56904843456266,70.516485359455615,0.25031994528662604,0.25031994528662604,0,0.0015820103098675986,1.6773857889918842E-06,9.3188099388438E-07,0,0,-0.00014185696101648437,0,0,0,1.4663687794833182,-0.022368827955880837,0.021989420184628152,-0.019755118839386767,-0.021469515372589891,-0.020658154261393127
330,23.027614548275473,0.19546093683343424,141.35269988515364,-7.9290076336502749E-10,0.72952958313167371,0.72952958313167371,0,0,0,0,0,0,0,-2.1661108444814836E-05,60.745190603534063,10.36604286290328,78.555625405588685,70.514195597035169,0.2502005345904858,0.2502005345904858,0,0,0,0,0,0,0.00011941069614024302,0,0,0,1.4663688942382862,-0.02309040305123183,0.022508038585209004,-0.020372466303117606,-0.022199062011464304,-0.021281013183847192
340,23.018313451549254,0.19320551905372049,141.3530018821275,-1.3357678885051586E-09,0.72953518496181435,0.72953518496181435,0,0,0,0,0,0,0,-5.6018301406446369E-06,60.746352618303732,10.371283748750749,78.564800843447074,70.504899564855876,0.25012829429067185,0.25012829429067185,0,-0.001596803049725537,-1.6930703464585395E-06,-9.4059463692141056E-07,0,0,7.2240299813952635E-05,0,0,0,1.4663689635811838,-0.022781156581795692,0.022404314905092832,-0.020269575059162465,-0.022303282959874934,-0.020969583722620162
350,23.011155107644022,0.1906342131522277,141.36021786443621,-1.3666605414234141E-09,0.72953282751960824,0.72953282751960824,0,0,0,0,0,0,0,2.357442206113447E-06,60.759848324166065,10.380096888065744,78.576793832746759,70.490151814666689,0.25023192479159784,0.25023192479159784,0,0,0,0,0,0,-0.00010363050092598858,0,0,0,1.4663690020622127,-0.022884238738274405,0.022508038585209004,-0.020166683815207326,-0.022199062011464304,-0.02107339354302917
360,23.011778735917293,0.19213766385454,141.35601306791003,-1.1668731453417223E-09,0.7295436441138341,0.7295436441138341,0,0,0,0,0,0,0,-1.0816594225859788E-05,60.765239794401339,10.404359983378702,78.571000366007,70.484833488562359,0.25011564709797662,0.25011564709797662,0,-0.0017696210424134051,-1.8763071074383046E-06,-1.0423928374657247E-06,0,0,0.00011627769362121398,0,0,0,1.4663690209194891,-0.022884238738274405,0.022404314905092832,-0.020166683815207326,-0.021990620114643044,-0.02086577390221115
370,23.002393946758758,0.19139132536852113,141.33789519961212,-8.96520473757326E-10,0.7295640223259755,0.7295640223259755,0,0,0,0,0,0,0,-2.0378212141403118E-05,60.754776447903247,10.427837311505728,78.571609184614644,70.484505424279192,0.25016431757524077,0.25016431757524077,0,-0.0012879220316115436,-1.3655676576062026E-06,-7.5864869867011251E-07,0,0,-4.8670477264145529E-05,0,0,0,1.4663690281750867,-0.022162663642923412,0.021989420184628152,-0.019549336351476491,-0.021469515372589891,-0.020139105159348074
380,22.991965779645835,0.19358162513694405,141.31837517168904,-6.3725601067555772E-10,0.72957455831229479,0.72957455831229479,0,0.0010560814541378249,1.2740266513581378E-06,7.7635999067136521E-07,0,0,0,-1.0535986319282209E-05,60.746577896690788,10.443489239300177,78.571134700252358,70.495961474278857,0.25020313803544292,0.25020313803544292,0,0,0,0,0,0,-3.8820460202149132E-05,0,0,0,1.4663690291796183,-0.023193485207710546,0.022922933305673684,-0.020578248791027882,-0.022511724856696197,-0.021281013183847192
390,23.001768668570474,0.19863166890675948,141.31272253831352,-4.2336941184623592E-10,0.7295791071488984,0.7295791071488984,0,0.0010146159108757047,1.2240037984598132E-06,7.4587731468644874E-07,0,0,0,-4.5488366036128269E-06,60.744471304212134,10.460869992992825,78.5607249687552,70.5184522465739,0.25010027292923359,0.25010027292923359,0,-0.0013826526422278107,-1.4660093418601746E-06,-8.1444963436676382E-07,0,0,0.00010286510620932665,0,0,0,1.4663690272696457,-0.02309040305123183,0.022715485945441344,-0.020372466303117606,-0.022407503908285567,-0.02107339354302917
400,23.01896561919683,0.20224838333987802,141.3197890358764,-2.6290131226362E-10,0.72958574347077176,0.72958574347077176,0,0,0,0,0,0,0,-6.6363218733656026E-06,60.754912568289448,10.474392971904114,78.551370480800031,70.536579959429559,0.25021977452336036,0.25021977452336036,0,0,0,0,0,0,-0.00011950159412676964,0,0,0,1.4663690243722074,-0.022678074425316979,0.022300591224976664,-0.020063792571252185,-0.021990620114643044,-0.02086577390221115
410,23.038645276586276,0.19894914086147372,141.33136304405204,-1.5105706231317853E-10,0.72959226436235858,0.72959226436235858,0,0,0,0,0,0,0,-6.520891586814237E-06,60.774977655270632,10.484102378395919,78.545848581739,70.546139548547458,0.25015615505211264,0.25015615505211264,0,0,0,0,0,0,6.361947124772227E-05,0,0,0,1.4663690214916112,-0.02247191011235955,0.02209314386474432,-0.019858010083341909,-0.021677957269411151,-0.020761964081802139
420,23.069691052070276,0.19311415071078403,141.34121185769328,0,0.72960315507640483,0.72960315507640483,0,0,0,0,0,0,0,-1.0890714046252192E-05,60.801873795803871,10.503957258488279,78.561942600677227,70.5370825019468,0.25012170845158954,0.25012170845158954,0,0,0,0,0,0,3.4446600523097004E-05,0,0,0,1.4663690190682743,-0.022368827955880837,0.021989420184628152,-0.019549336351476491,-0.021573736321000521,-0.020346724800166097
430,23.093277737030657,0.18897799585039896,141.33160502858979,0,0.72960339477366754,0.72960339477366754,0,0,0,0,0,0,0,-2.3969726270500757E-07,60.82758337415207,10.530906142250204,78.5888717741275,70.5116956741832,0.25024929129549511,0.25024929129549511,0,0.0010422314855702552,1.1050650377125281E-06,6.1392502095140443E-07,0,0,-0.00012758284390557151,0,0,0,1.4663690172250805,-0.023399649520667972,0.023130380665906027,-0.020784031278938162,-0.022511724856696197,-0.021488632824665212
440,23.094640293941605,0.19004975076744876,141.30157156774627,0,0.72958258126876385,0.72958258126876385,0,0,0,0,0,0,0,2.0813504903682833E-05,60.833504422516981,10.543432202395575,78.603031598616255,70.486881961866331,0.25014086817501646,0.25014086817501646,0,0,0,0,0,0,0.00010842312047865121,0,0,0,1.4663690159256451,-0.022884238738274405,0.022508038585209004,-0.020269575059162465,-0.022199062011464304,-0.020969583722620162
450,23.085985973101113,0.19325159483267684,141.2843735455769,0.001906289253926816,0.72956116945222327,0.72956116945222327,0,0,0,0,0,0,0,2.1411816540584105E-05,60.812614599237726,10.559077365408228,78.594096775451689,70.473821105426012,0.25018906518780576,0.25018906518780576,0,0,0,0,0,0,-4.8197012789297222E-05,0,0,0,1.466369015069005,-0.022678074425316979,0.02209314386474432,-0.019960901327297047,-0.021782178217821781,-0.020658154261393127
460,23.083795630254045,0.19689312590523914,141.29458634506037,0.0024495594845244787,0.72955915443792951,0.72955915443792951,0,0,0,0,0,0,0,2.0150142937547244E-06,60.804128549858028,10.581280543263659,78.582087938246829,70.464171968344033,0.25022381223186413,0.25022381223186413,0,0,0,0,0,0,-3.47470440583697E-05,0,0,0,1.4663690145414741,-0.02309040305123183,0.022508038585209004,-0.020166683815207326,-0.021990620114643044,-0.020969583722620162
470,23.100049205139623,0.1963473891529593,141.31339023662821,0.0023067019974854957,0.72956601092238949,0.72956601092238949,0,0,0,0,0,0,0,-6.8564844599716679E-06,60.813877289443965,10.591471819070188,78.57441086947712,70.4727850086068,0.25015342973499471,0.25015342973499471,0,0,0,0,0,0,7.0382496869414446E-05,0,0,0,1.4663690142415071,-0.02247191011235955,0.022300591224976664,-0.020063792571252185,-0.021573736321000521,-0.020761964081802139
480,23.116182254521618,0.19403967400307892,141.32732880668578,0.0018834698669285706,0.72957027130567587,0.72957027130567587,0,0,0,0,0,0,0,-4.2603832863807867E-06,60.822522742786539,10.58905376115233,78.5850938996286,70.484296772462713,0.25026020602678262,0.25026020602678262,0,0.001193647696879907,1.2656097569786488E-06,7.0311653165480478E-07,0,0,-0.00010677629178790227,0,0,0,1.4663690140887715,-0.022678074425316979,0.022715485945441344,-0.020578248791027882,-0.022094841063053674,-0.021281013183847192
490,23.12402395474404,0.19703390468358464,141.34456958722998,0.001402642632780968,0.72956184305942817,0.72956184305942817,0,0,0,0,0,0,0,8.4282462476936715E-06,60.831237713592053,10.581450736184028,78.613645918733269,70.48575819352402,0.25016590509109571,0.25016590509109571,0,0,0,0,0,0,9.4300935686908449E-05,0,0,0,1.4663690140248375,-0.022678074425316979,0.022404314905092832,-0.020269575059162465,-0.021990620114643044,-0.020969583722620162
500,23.136514851305687,0.19999320813415059,141.35866854455938,0.00097149273831106269,0.72954369437024769,0.72954369437024769,0,0,0,0,0,0,0,1.8148689180486066E-05,60.848153881714275,10.576560234677594,78.624652964381752,70.495901749507013,0.25015390894403366,0.25015390894403366,0,0,0,0,0,0,1.1996147062043327E-05,0,0,0,1.466369014010062,-0.022884238738274405,0.022715485945441344,-0.020372466303117606,-0.022199062011464304,-0.02107339354302917
510,23.122418117449463,0.19866240481537653,141.36727353606764,0.00062958554228307489,0.72952409160993248,0.72952409160993248,0,0,0,0,0,0,0,1.9602760315207135E-05,60.869858957701638,10.575536336596839,78.610950943967126,70.515916556546372,0.25023635664228328,0.25023635664228328,0,0,0,0,0,0,-8.2447698249610291E-05,0,0,0,1.4663690140192798,-0.022781156581795692,0.022300591224976664,-0.020269575059162465,-0.022094841063053674,-0.02086577390221115
520,23.102606238105217,0.19945942930076443,141.37592371849723,0.00038043917470282143,0.72951234756392469,0.72951234756392469,0,-0.0010617408022142172,-1.2808539280330439E-06,-7.8052036239513615E-07,0,0,0,1.1744046007788889E-05,60.875036900077696,10.574471779334102,78.59039457363194,70.539066842417981,0.25013504750830651,0.25013504750830651,0,0,0,0,0,0,0.000101309133976768,0,0,0,1.4663690140376429,-0.022368827955880837,0.02209314386474432,-0.020063792571252185,-0.021677957269411151,-0.020658154261393127
530,23.083366932975075,0.20297696535325968,141.38133674843388,0.00021112026022547414,0.72951678236956252,0.72951678236956252,0,0,0,0,0,0,0,-4.434805637831829E-06,60.851146189167039,10.579274392757826,78.583368504413059,70.546641197264023,0.25023730249215864,0.25023730249215864,0,0,0,0,0,0,-0.00010225498385213472,0,0,0,1.4663690140571728,-0.022884238738274405,0.022715485945441344,-0.020269575059162465,-0.022199062011464304,-0.020969583722620162
540,23.048321704708258,0.20523906415508489,141.39210158553536,0.00010345755040172117,0.72953310092794332,0.72953310092794332,0,0,0,0,0,0,0,-1.6318558380801207E-05,60.812443803500869,10.585915321090759,78.577689596569726,70.536630034230882,0.25021334830593644,0.25021334830593644,0,0,0,0,0,0,2.3954186222197027E-05,0,0,0,1.4663690140741676,-0.022574992268838263,0.02209314386474432,-0.019549336351476491,-0.021573736321000521,-0.020346724800166097
