time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
30.36,25.0425491415321,30360,63.68160425787,30360,83.0043772621037,30360,0,0,1.07123546874492,30360
30.365,25.0458912134854,30365,63.664174467172,30365,82.9751113687306,30365,0,0,1.07123546874492,30365
30.37,25.038412110923,30370,63.6484598703316,30370,82.9467337819941,30370,0,0,1.07123546874492,30370
30.375,25.0235146284123,30375,63.6378621820972,30375,82.9288983365747,30375,0,0,1.07123546874492,30375
30.38,25.0000457621033,30380,63.6483333235127,30380,82.9223112570621,30380,0,0,1.07123546874492,30380
30.385,24.984085676022,30385,63.6721826222487,30385,82.9198086970526,30385,0,0,1.07123546874492,30385
30.39,24.9739303666071,30390,63.7001156720161,30390,82.9099673594047,30390,0,0,1.07123546874492,30390
30.395,24.966015363969,30395,63.7235819844965,30395,82.8984253515116,30395,0,0,1.07123546874492,30395
30.4,24.9622309492839,30400,63.7395070578963,30400,82.8936543481806,30400,0,0,1.07123546874492,30400
30.405,24.958953409339,30405,63.7324618998076,30405,82.9078656983104,30405,0,0,1.07123546874492,30405
30.41,24.9506924233766,30410,63.7259151047987,30410,82.9358569875202,30410,0,0,1.07123546874492,30410
30.415,24.943429318156,30415,63.7244230769206,30415,82.9731813334321,30415,0,0,1.07123546874492,30415
30.42,24.9472720663193,30420,63.7158624899097,30420,83.010700704708,30420,0,0,1.07123546874492,30420
30.425,24.955414048572,30425,63.7112393063922,30425,83.0310094084707,30425,0,0,1.07123546874492,30425
30.43,24.9718063418534,30430,63.6900121525199,30430,83.0329291486495,30430,0,0,1.07123546874492,30430
30.435,24.9816532813536,30435,63.6628687204417,30435,83.0188117157434,30435,0,0,1.07123546874492,30435
30.44,24.9870750761728,30440,63.6373540174296,30440,82.9941052239358,30440,0,0,1.07123546874492,30440
30.445,24.9896980735031,30445,63.6146358702462,30445,82.9743043978714,30445,0,0,1.07123546874492,30445
30.45,24.9925830763285,30450,63.6119493593381,30450,82.9616660460962,30450,0,0,1.07123546874492,30450
30.455,24.9951331444717,30455,63.6204255513017,30455,82.9522546931045,30455,0,0,1.07123546874492,30455
30.46,24.9837932178308,30460,63.6458465296586,30460,82.9476428718385,30460,0,0,1.07123581620552,30460
30.465,24.9700028790443,30465,63.6843043919881,30465,82.9382433665033,30465,0,0,1.07123626268833,30465
30.47,24.9591913159504,30470,63.7110701783309,30470,82.9281996018392,30470,0,0,1.07123668313241,30470
30.475,24.9532884363985,30475,63.7265920498228,30475,82.9404092246744,30475,0,0,1.0712370264337,30475
30.48,24.9580979483932,30480,63.7309172543763,30480,82.966248090172,30480,0,0,1.07123728209429,30480
30.485,24.9554444162198,30485,63.7162836431662,30485,82.9807204705546,30485,0,0,1.07123745916891,30485
30.49,24.9518192467091,30490,63.6955715730823,30490,82.984105999423,30490,0,0,1.07123757392388,30490
30.495,24.9502378325935,30495,63.698287846037,30495,82.9725404740444,30495,0,0,1.07123764326678,30495
30.5,24.9555238335502,30500,63.7128215778326,30500,82.9580916826825,30500,0,0,1.07123768174781,30500
30.505,24.9649202082263,30505,63.736017846504,30505,82.9503461163562,30505,0,0,1.07123770060508,30505
30.51,24.967037380826,30510,63.7556006937559,30510,82.9486734811809,30510,0,0,1.07123770786068,30510
30.515,24.9618001638358,30515,63.7533748614193,30515,82.9556599640093,30515,0,0,1.07123770886521,30515
30.52,24.9465112601042,30520,63.7418757823912,30520,82.9634691014647,30520,0,0,1.07123770695524,30520
30.525,24.9348944461732,30525,63.7357066755993,30525,82.9666091090845,30525,0,0,1.0712377040578,30525
30.53,24.9343367835496,30530,63.7347585164033,30530,82.9614801385534,30530,0,0,1.0712377011772,30530
30.535,24.9425574923644,30535,63.7381679138511,30535,82.9496916883599,30535,0,0,1.07123769875387,30535
30.54,24.9648047539946,30540,63.7448735164977,30540,82.9291811391351,30540,0,0,1.07123769691067,30540
30.545,24.9935782651324,30545,63.7596112499995,30545,82.9061194701478,30545,0,0,1.07123769561124,30545
30.55,25.0112061372353,30550,63.7755909107151,30550,82.9007839712923,30550,0,0,1.0712376947546,30550
30.555,25.0326021406527,30555,63.7762790598735,30555,82.9060077881468,30555,0,0,1.07123769422707,30555
30.56,25.0370689624431,30560,63.7586762118462,30560,82.9341369626758,30560,0,0,1.0712376939271,30560
30.565,25.0333699979634,30565,63.7224091576575,30565,82.9756033111632,30565,0,0,1.07123769377436,30565
30.57,25.0266463475571,30570,63.6835718555899,30570,83.0050402550964,30570,0,0,1.07123769371043,30570
30.575,25.0043880074732,30575,63.6534780482616,30575,83.0150421919426,30575,0,0,1.07123769369565,30575
30.58,24.9863775736108,30580,63.6452848326843,30580,83.0110959721551,30580,0,0,1.07123769370487,30580
30.585,24.9749598606593,30585,63.651845011417,30585,82.9863624892814,30585,0,0,1.07123769372323,30585
30.59,24.9663271885454,30590,63.6677017539985,30590,82.9620399818896,30590,0,0,1.07123769374276,30590
30.595,24.9678963499681,30595,63.6794646138972,30595,82.9474158078006,30595,0,0,1.07123769375976,30595
