time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
32.52,22.4967208538567,1.45128889394203,139.855821414747,1.30114905409453,0.729690170239202,0.729488674196798,0,-0.00115111532382173,-1.38867281078514e-06,-8.46222494072196e-07,0,0,0,0.000201496042404381,71.2770281545439,8.3778564382872,100.286329552218,104.870678008611,0.400948718876673,0.401561872075069,-0.0135330475514375,-0.0134608415977269,-1.42723623626622e-05,-7.92909020147899e-06,-0.195473697611166,-0.01051347906639,-0.000477885412108636,-0.316987176677556,0,0,1.4664313155528,-0.0227811565817957,0.0227154859454413,-0.0203724663031176,-0.021990620114643,-0.0208657739022112
32.53,22.4969002969241,1.45531589629284,139.876908093382,1.31376236184358,0.729690170239202,0.729490000652446,0,0,0,0,0,0,0,0.000200169586756838,71.2871330409794,8.40213321147309,100.291747333683,104.898028525565,0.400813325823237,0.401324132714088,-0.013545557568066,-0.0156497948863645,-1.65932822177516e-05,-9.21849012097311e-06,-0.195672562536171,-0.00825910442312427,-0.00037541383741474,-0.314931666959295,0,0,1.4664313155528,-0.022678074425317,0.0223005912249767,-0.0200637925712522,-0.0216779572694112,-0.0206581542613931
32.54,22.5010020519011,1.4643060991386,139.91601216079,1.31623824908442,0.729690170239202,0.729509130163593,0,0,0,0,0,0,0,0.000181040075609817,71.3017632707976,8.39133655861419,100.31005638762,104.917749296327,0.40067780783672,0.401249280967388,-0.0135580341623776,-0.0153404701922,-1.62653091047197e-05,-9.03628283595537e-06,-0.195799200376845,-0.00959101317133815,-0.000435955144151734,-0.316390213548183,0,0,1.4664313155528,-0.0235027316771467,0.023130380665906,-0.0208869225228933,-0.0225117248566962,-0.0214886328246652
32.55,22.4909432845481,1.46836303812203,139.951239243329,1.31385541499293,0.729690170239202,0.729527687164428,0,0,0,0,0,0,0,0.000162483074774289,71.3237303643564,8.41250430659611,100.331193271685,104.915774350005,0.400542165251499,0.401245472625131,-0.0135704773035877,-0.0128679390363402,-1.36437151759001e-05,-7.57984176438894e-06,-0.195875470842573,-0.0124886253450548,-0.000567664788411582,-0.319364096187628,0,0,1.4664313155528,-0.0232965673641893,0.0230266569857899,-0.0208869225228933,-0.0225117248566962,-0.0213848230042562
32.56,22.4781146988404,1.46579757974141,139.958285818085,1.32876416368613,0.729690170239202,0.729543093771695,0,0,0,0,0,0,0,0.000147076467507556,71.3416911661137,8.46543670675147,100.33502662694,104.912161969059,0.400406398402261,0.401129818760115,-0.0135828869609941,-0.0115737852443161,-1.22715400604971e-05,-6.81752225583175e-06,-0.196025422780447,-0.0129283771895362,-0.000587653508615282,-0.319953799969983,0,0,1.4664313155528,-0.021956499329966,0.0216782491442796,-0.0197551188393868,-0.0214695153725899,-0.0202429149797571
32.57,22.4755989549193,1.45689871146128,139.94036253433,1.34134775472598,0.729690170239202,0.729554704721017,0,0,0,0,0,0,0,0.000135465518185218,71.3512672956134,8.47836519809595,100.338253132006,104.919829078361,0.400270507623994,0.400870360825963,-0.0135952631039771,-0.0132471839513428,-1.40458238265233e-05,-7.80323545917961e-06,-0.196276352950316,-0.0102071733214526,-0.000463962423702391,-0.317483526271769,0,0,1.4664313155528,-0.0224719101123595,0.0221968675448605,-0.0201666838152073,-0.0217821782178218,-0.0208657739022112
32.58,22.4780255428237,1.45993953787553,139.923754195829,1.3433154188511,0.729690170239202,0.72956282808014,0,0.00105071178187188,1.26754883134808e-06,7.72412569102734e-07,0,0,0,0.000127342159062627,71.3594617387367,8.4678146214144,100.357864684253,104.933181104042,0.400134493251998,0.400644242786987,-0.0136076057019999,-0.0154477629669216,-1.63790702948061e-05,-9.09948349711452e-06,-0.196539280030879,-0.00822217358583732,-0.000373735162992606,-0.315761453616716,0,0,1.4664313155528,-0.0225749922688383,0.0221968675448605,-0.0200637925712522,-0.0217821782178218,-0.0208657739022112
32.59,22.4708157569078,1.46396009316674,139.916038341351,1.3460115011505,0.729690170239202,0.729568144368841,0,0.00101630588187618,1.22604253144408e-06,7.47119667598738e-07,0,0,0,0.000122025870361919,71.3505167098226,8.49811741113539,100.37782935955,104.952674848508,0.399998355621872,0.400580666881329,-0.0136199147246083,-0.0149990341309305,-1.59032887098774e-05,-8.83516039437635e-06,-0.196794241312608,-0.00981581984529478,-0.000446173629331581,-0.317610061157903,0,0,1.4664313155528,-0.0232965673641893,0.0228192096255575,-0.0205782487910279,-0.0223032829598749,-0.0214886328246652
32.6,22.4604807845049,1.46015985204626,139.890574802645,1.34860790676525,0.729690170239202,0.729571392144006,0,0,0,0,0,0,0,0.000118778095196226,71.34112636725,8.54742936380985,100.402457318203,104.969927590407,0.399862095069525,0.400548713120145,-0.013632190141431,-0.0129578379077628,-1.37390338273843e-05,-7.63279657076907e-06,-0.197092690550721,-0.0121078649619897,-0.000550357498272258,-0.320200555512711,0,0,1.4664313155528,-0.0231934852077105,0.0227154859454413,-0.0202695750591625,-0.0221990620114643,-0.0212810131838472
32.61,22.4618187748345,1.45731550986973,139.847914251819,1.34122344341625,0.729690170239202,0.729573220233511,0,0,0,0,0,0,0,0.000116950005691785,71.3577877175374,8.54214428164522,100.421484027057,104.993029006009,0.399725711931164,0.400385667079434,-0.0136444319221797,-0.0125799965399764,-1.33384133403591e-05,-7.41022963353281e-06,-0.197456337936282,-0.0115185842180027,-0.000523572009909212,-0.319974922154284,0,0,1.4664313155528,-0.022678074425317,0.0224043149050928,-0.0201666838152073,-0.021990620114643,-0.0209695837226202
32.62,22.4719098953229,1.44771187052699,139.82148570282,1.3439331227406,0.729690170239202,0.729574136561606,0,0,0,0,0,0,0,0.000116033677596605,71.3909650351347,8.4869111530279,100.416005688654,105.017009353308,0.399589206543302,0.400121486386441,-0.0136566400366489,-0.0145742450149982,-1.54528901113734e-05,-8.58493895076298e-06,-0.197776723892768,-0.0087070380160964,-0.000395774455277109,-0.317483761908864,0,0,1.4664313155528,-0.0227811565817957,0.0224043149050928,-0.0203724663031176,-0.0223032829598749,-0.0210733935430292
32.63,22.4766614604536,1.44234494603934,139.810157469217,1.35829781847524,0.729690170239202,0.729574507576698,0,0,0,0,0,0,0,0.000115662662504179,71.4129033756571,8.4659259544547,100.400572515895,105.02238239068,0.399452579242752,0.39993521192023,-0.0136688144547165,-0.0160869430267141,-1.70567849356119e-05,-9.47599163089548e-06,-0.198001193235675,-0.00761211829242636,-0.000346005376928471,-0.316613311528101,0,0,1.4664313155528,-0.0224719101123595,0.0219894201846282,-0.019960901327297,-0.0217821782178218,-0.0206581542613931
32.64,22.4706903437896,1.4511228608458,139.799634533838,1.3622168940596,0.729690170239202,0.729563702018603,0,0,0,0,0,0,0,0.000126468220599807,71.4226452416703,8.49192047542052,100.404127001865,105.012988959889,0.399315830366629,0.399893661276136,-0.0136809551463432,-0.0148910012504544,-1.57887427948956e-05,-8.77152377494199e-06,-0.198180921728763,-0.00970380473443455,-0.000441082033383389,-0.318884726463197,0,0,1.4664313155528,-0.0232965673641893,0.0228192096255575,-0.0208869225228933,-0.0225117248566962,-0.0214886328246652
32.65,22.4609213906818,1.45523853444277,139.791110098465,1.35900963172404,0.729690170239202,0.729549653330205,0,0,0,0,0,0,0,0.000140516908997301,71.4369231327743,8.47357942932334,100.438378240683,105.008079658743,0.399178960252347,0.399841176159602,-0.013693062081573,-0.0128576591383194,-1.36328155283157e-05,-7.57378640461984e-06,-0.198367254490118,-0.0115576074454018,-0.000525345792972809,-0.32092486193552,0,0,1.4664313155528,-0.0228842387382744,0.0227154859454413,-0.0205782487910279,-0.0221990620114643,-0.0212810131838472
32.66,22.4586276957396,1.44902962105028,139.786704746833,1.34744058158804,0.729690170239202,0.729530928730169,0,0,0,0,0,0,0,0.000159241509033459,71.4566913312398,8.45188802373327,100.484635211946,105.036415773859,0.399041969237618,0.399654533870877,-0.0137051352305333,-0.0128674016980597,-1.36431454428269e-05,-7.57952524601495e-06,-0.198636309976255,-0.0104626196076664,-0.000475573618530289,-0.320098929583921,0,0,1.4664313155528,-0.0228842387382744,0.0227154859454413,-0.0203724663031176,-0.0223032829598749,-0.0209695837226202
