time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,JoystickExtrude,Name_8,JoystickRotation,JoystickWinch
21.585,38.0419600380356,21585,64.6931772616686,21585,80.808625395716,21585,0,0,1.1177368200187,0,21585,0,0
21.59,38.0315983778331,21590,64.7004812173365,21590,80.77722039937,21590,0,0,1.1177368200187,0,21590,0,0
21.595,38.037600673932,21595,64.707322099845,21595,80.7460800462,21595,0,0,1.1177368200187,0,21595,0,0
21.6,38.0384468322546,21600,64.699546412772,21600,80.7103878225483,21600,0,0,1.1177368200187,0,21600,0,0
21.605,38.0311673743808,21605,64.6846306227866,21605,80.6763549088535,21605,0,0,1.1177368200187,0,21605,0,0
21.61,38.0290652327672,21610,64.6593627796462,21610,80.6388370752312,21610,0,0,1.1177368200187,0,21610,0,0
21.615,38.0333878933258,21615,64.629661370091,21615,80.5999217393158,21615,0,0,1.1177368200187,0,21615,0,0
21.62,38.0417761040821,21620,64.6007359437131,21620,80.5817171722331,21620,0,0,1.1177368200187,0,21620,0,0
21.625,38.056366797057,21625,64.5804823680589,21625,80.579304470015,21625,0,0,1.1177368200187,0,21625,0,0
21.63,38.0656963674819,21630,64.5576856723352,21630,80.5861413515366,21630,0,0,1.1177368200187,0,21630,0,0
21.635,38.0617166730382,21635,64.5373269839869,21635,80.5959910205111,21635,0,0,1.1177368200187,0,21635,0,0
21.64,38.0562996803934,21640,64.5326607314824,21640,80.6018190835002,21640,0,0,1.1177368200187,0,21640,0,0
21.645,38.0396568019321,21645,64.524208086108,21645,80.5954314803591,21645,0,0,1.1177368200187,0,21645,0,0
21.65,38.009222850472,21650,64.5211239053731,21650,80.5827461641464,21650,0,0,1.1177368200187,0,21650,0,0
21.655,37.9774575299573,21655,64.5132644695267,21655,80.5559195265404,21655,0,0,1.1177368200187,0,21655,0,0
21.66,37.9329087002129,21660,64.4969006054923,21660,80.5175122501446,21660,0,0,1.1177368200187,0,21660,0,0
21.665,37.9049274564349,21665,64.4793403958094,21665,80.4723686757409,21665,0,0,1.1177368200187,0,21665,0,0
21.67,37.8886244578355,21670,64.4601820186925,21670,80.4198652201208,21670,0,0,1.1177368200187,0,21670,0,0
21.675,37.8762065522162,21675,64.4471229360856,21675,80.3704075454246,21675,0,0,1.1177368200187,0,21675,0,0
21.68,37.8655354145729,21680,64.4311686668358,21680,80.3319230302786,21680,0,0,1.1177368200187,0,21680,0,0
21.685,37.8420509323598,21685,64.420241167706,21685,80.3004763930741,21685,0,0,1.1177368200187,0,21685,0,0
21.69,37.8127686060226,21690,64.4132376334504,21690,80.2713262835671,21690,0,0,1.1177368200187,0,21690,0,0
21.695,37.7759698157405,21695,64.4128713832887,21695,80.2534601835502,21695,0,0,1.1177368200187,0,21695,0,0
21.7,37.7492267604626,21700,64.4173966320722,21700,80.2471745091853,21700,0,0,1.1177368200187,0,21700,0,0
21.705,37.7310959145514,21705,64.4214668048827,21705,80.2546042206953,21705,0,0,1.1177368200187,0,21705,0,0
21.71,37.7119704450392,21710,64.4170754735182,21710,80.2821745325501,21710,0,0,1.1177368200187,0,21710,0,0
21.715,37.7049242504103,21715,64.4058245416632,21715,80.3028867331657,21715,0,0,1.1177368200187,0,21715,0,0
21.72,37.69858824433,21720,64.3990233148173,21720,80.3001825115908,21720,0,0,1.1177368200187,0,21720,0,0
21.725,37.6935549565407,21725,64.4066848656226,21725,80.2799453403511,21725,0,0,1.1177368200187,0,21725,0,0
21.73,37.6898823491738,21730,64.4290616548556,21730,80.2417897450165,21730,0,0,1.1177368200187,0,21730,0,0
21.735,37.6759457748073,21735,64.4468105427346,21735,80.2074066805753,21735,0,0,1.1177368200187,0,21735,0,0
21.74,37.6691890443232,21740,64.459746207929,21740,80.1819633513445,21740,0,0,1.1177368200187,0,21740,0,0
21.745,37.670467378045,21745,64.4551944971843,21745,80.1644369485382,21745,0,0,1.1177368200187,0,21745,0,0
21.75,37.6712781535237,21750,64.4398264960966,21750,80.1550462576258,21750,0,0,1.1177368200187,0,21750,0,0
21.755,37.6793812147287,21755,64.4239930556022,21755,80.158336202706,21755,0,0,1.1177368200187,0,21755,0,0
21.76,37.6856233044792,21760,64.3951764995385,21760,80.1667064170566,21760,0,0,1.1177368200187,0,21760,0,0
21.765,37.6843508098276,21765,64.3613198538023,21765,80.1874484317316,21765,0,0,1.1177368200187,0,21765,0,0
21.77,37.6837745695989,21770,64.3286205006882,21770,80.2046903179399,21770,0,0,1.1177368200187,0,21770,0,0
21.775,37.6702514398281,21775,64.3015379637914,21775,80.1910076179916,21775,0,0,1.1177368200187,0,21775,0,0
