time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
10.53,0.00108624317137832,22.7696022338776,0.206276304511005,143.218270799849,0.729890023342796,0.729890023342796,0,0,0,0,0,0,0,1.72224152161782e-07,75.54223592155,61.6168114328204,103.051041667001,28.6077159872167,0.346497759670135,0.346497759670135,0,0.00162694985566247,1.72503462857902,0.958352571432788,0,0,3.43344564263104e-06,0,0,0,2.37125527720075,-0.0225749922688383,0.0220931438647443,-0.019960901327297,-0.021990620114643,-0.0202429149797571
10.54,0.0010051309615901,22.7695360145747,0.206565168964765,143.214651282015,0.729889708407933,0.729889708407933,0,0,0,0,0,0,0,1.72224152161782e-07,75.5413697306888,61.6065001397746,103.049030089812,28.6090602392948,0.346451796069079,0.346451796069079,0,0.00165572977724082,1.755549620272,0.975305344595556,0,0,3.43344564263104e-06,0,0,0,2.3712552771931,-0.0225749922688383,0.0221968675448605,-0.019960901327297,-0.021990620114643,-0.0206581542613931
10.55,0.000927258094875889,22.7690311737807,0.206832158273167,143.211170918284,0.729889549832706,0.729889549832706,0,0,0,0,0,0,0,1.72224152161782e-07,75.54057278919,61.5960616849345,103.046979476696,28.6103051555552,0.346408575578899,0.346408575578899,0,0.00165835305759998,1.75833105169982,0.976850584277676,0,0,3.43344564263104e-06,0,0,0,2.37125527718281,-0.0231934852077105,0.0229229333056737,-0.0203724663031176,-0.0225117248566962,-0.0213848230042562
10.56,0.000852644160549428,22.768128679406,0.206981776381931,143.208120241063,0.729889671853675,0.729889671853675,0,0,0,0,0,0,0,1.72224152161782e-07,75.5396011254241,61.5847774905919,103.044564041499,28.6112618764197,0.346371818043302,0.346371818043302,0,0.00163968503056111,1.73853757559653,0.965854208664739,0,0,3.43344564263104e-06,0,0,0,2.37125527717013,-0.0232965673641893,0.023130380665906,-0.0205782487910279,-0.0229286086503387,-0.0215924426450742
10.57,0.000781294141514515,22.7669156218202,0.207023861952446,143.206196006483,0.729889911551719,0.729889911551719,0,0,0,0,0,0,0,1.72224152161782e-07,75.5386668723713,61.5729600269864,103.041970315909,28.6121931977664,0.346344255094258,0.346344255094258,0,0.00160532116752421,1.70210200045936,0.945612222477421,0,0,3.43344564263104e-06,0,0,0,2.37125527715535,-0.0227811565817957,0.0224043149050928,-0.0201666838152073,-0.0225117248566962,-0.0210733935430292
10.58,0.000761392590954936,22.7656653503948,0.206967803927129,143.205594875452,0.729889982515474,0.729889982515474,0,0,0,0,0,0,0,1.72224152161782e-07,75.5379631656803,61.5612816474342,103.039224382012,28.6129531211322,0.346327707178135,0.346327707178135,0,0.00156114038753685,1.65525767078898,0.919587594882768,0,0,3.43344564263104e-06,0,0,0,2.37125527713869,-0.0223688279558808,0.021885696504512,-0.0197551188393868,-0.0217821782178218,-0.0203467248001661
10.59,0.00074025358811718,22.7643861077383,0.20682254442434,143.205430566883,0.729890036962404,0.729890036962404,0,0,0,0,0,0,0,1.72224152161782e-07,75.5369421757806,61.5498724834433,103.036543376787,28.6134574906862,0.346323473414884,0.346323473414884,0,0.00151305085025655,1.60426893453989,0.89126051918883,0,0,3.43344564263104e-06,0,0,0,2.37125527712041,-0.0225749922688383,0.0220931438647443,-0.0198580100833419,-0.021990620114643,-0.0206581542613931
10.6,0.000718070543551693,22.7628445539216,0.206596583140058,143.205086599636,0.729890213649488,0.729890213649488,0,0,0,0,0,0,0,1.72224152161782e-07,75.535636126422,61.538609076028,103.033932115009,28.613871601866,0.34633110847235,0.34633110847235,0,0.00146627535121979,1.55467345664201,0.86370747591223,0,0,3.43344564263104e-06,0,0,0,2.3712552771007,-0.0230904030512318,0.0228192096255575,-0.0202695750591625,-0.0225117248566962,-0.0209695837226202
10.61,0.000695023803511763,22.760973697314,0.206394368901978,143.204194752501,0.729890363512937,0.729890363512937,0,0,0,0,0,0,0,1.72224152161782e-07,75.5342200820921,61.5275711326488,103.031105550896,28.6140090683803,0.34634936953281,0.34634936953281,0,0.0014250767681574,1.51099111315511,0.839439507308393,0,0,3.43344564263104e-06,0,0,0,2.37125527707978,-0.0237088959901041,0.0235452753863707,-0.0208869225228933,-0.02313705054716,-0.0215924426450742
10.62,0.000671281098837903,22.7590029564302,0.206118204116047,143.203048194165,0.729890075831757,0.729890075831757,0,0,0,0,0,0,0,1.72224152161782e-07,75.5329985643964,61.5167340022546,103.028672289319,28.6137975437332,0.346376134022022,0.346376134022022,0,0.00139247921396191,1.47642833323998,0.820237962911102,0,0,3.43344564263104e-06,0,0,0,2.37125527705783,-0.0232965673641893,0.023130380665906,-0.0205782487910279,-0.0228243877019281,-0.0213848230042562
