time,MainPaCyl,MainPbDCV,Ps,MainPaDCV,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
20.91,28.9714714388219,8.17112848849712,133.735375812627,30.6262931366682,0.7,0.698514116583344,0,0.00778630583783979,9.39317806800415e-06,5.72396788519003e-06,0,0,0.2,-0.00130422998765667,73.2971723573784,78.8881421415766,111.61323580634,8.96940339192052,0.697299999999993,0.706396043336416,0.02,0.0190366942857025,2.01843693843518e-05,1.12135385468621e-05,0.337713326139635,0,-0.000113048759062262,0.374713326139635,0,0,1.67141195982911,0,0,0,0,0
20.92,28.9060423545576,8.32488129674924,133.672990788175,30.5786456009047,0.7,0.698608668312304,0,0.00806769294288756,9.73263547422481e-06,5.93082474210574e-06,0,0,0.2,-0.00130422998765667,73.2759765772052,78.8142436236095,111.644474811126,9.00190765564144,0.697499999999993,0.70636148387875,0.02,0.0168141384292113,1.78278211459076e-05,9.90434508105976e-06,0.337677885444895,0,-0.000113048759062262,0.374677885444895,0,0,1.67141195982904,0,0,0,0,0
20.93,28.7915656920216,8.47858058406977,133.610856915492,30.4815151552742,0.7,0.69871039176352,0,0.00852048518477488,1.02788711660196e-05,6.26368711679321e-06,0,0,0.2,-0.00130422998765667,73.2540735716943,78.7525424945863,111.670386917087,9.05739640499614,0.697699999999993,0.70654609422359,0.02,0.0160908417590946,1.7060918712901e-05,9.47828817383389e-06,0.337679217309329,0,-0.000113048759062262,0.374679217309329,0,0,1.67141195982912,0,0,0,0,0
20.94,28.6294836926949,8.62922400013802,133.560442856073,30.311003098405,0.7,0.698815711130088,0,0.00903433817643418,1.08987688109305e-05,6.64143724416075e-06,0,0,0.2,-0.00130422998765667,73.2181223121386,78.7115762250471,111.705152998368,9.11626593882991,0.697899999999993,0.707023610366077,0.02,0.0207158588876837,2.19647666568431e-05,1.22026481426906e-05,0.337708298903129,0,-0.000113048759062262,0.374708298903129,0,0,1.67141195982927,0,0,0,0,0
20.95,28.437398018609,8.77787055708099,133.524977825371,30.0813697780199,0.7,0.698922487423667,0,0.00951763658240168,1.14818062720553e-05,6.99672569703368e-06,0,0,0.2,-0.00130422998765667,73.1739626462193,78.6804354338104,111.789865774871,9.1464647380715,0.698099999999993,0.707093173693938,0.02,0.0206075041338494,2.18498794635563e-05,1.2138821924198e-05,0.337721612012386,0,-0.000113048759062262,0.374721612012386,0,0,1.67141195982942,0,0,0,0,0
20.96,28.2048834430039,8.92720555038233,133.484489071829,29.8367327244418,0.7,0.699029549524933,0,0.00991644792947,1.19629209465326e-05,7.28990495179331e-06,0,0,0.2,-0.00130422998765667,73.1102023020837,78.650866861571,111.911978099043,9.1688311830611,0.698299999999993,0.707153195873987,0.02,0.0182789649452957,1.93809584207361e-05,1.07671991226312e-05,0.337755239169284,0,-0.000113048759062262,0.374755239169284,0,0,1.67141195982955,0,0,0,0,0
20.97,27.9069661755595,9.06496205966441,133.438575333765,29.5722091552508,0.7,0.699136336167058,0,0.0102114087920171,1.23187533480204e-05,7.50674032144993e-06,0,0,0.2,-0.00130422998765667,73.0401267409563,78.6056400693804,112.058208292264,9.19950001464629,0.698499999999993,0.707624727091976,0.02,0.0217606808963779,2.30725783938958e-05,1.28180991077199e-05,0.337757354857964,0,-0.000113048759062262,0.374757354857964,0,0,1.67141195982964,0,0,0,0,0
20.98,27.5714366302484,9.18944293961298,133.399344488531,29.2773127585632,0.7,0.699237203727769,0,0.0103220642571102,1.24522449561674e-05,7.58808677016452e-06,0,0,0.2,-0.00130422998765667,72.9782081330299,78.5510368030645,112.21702468623,9.21188561709677,0.698699999999993,0.70782282893946,0.02,0.0229920422933816,2.43781755164708e-05,1.35434308424838e-05,0.337710019649684,0,-0.000113048759062262,0.374710019649684,0,0,1.67141195982971,0,0,0,0,0
20.99,27.2259593805021,9.30197260169527,133.388250900524,28.9521605050924,0.7,0.699341464928694,0,0.010387128759362,1.25307369224843e-05,7.63591781213887e-06,0,0,0.2,-0.00130422998765667,72.9162130279797,78.5008238965934,112.369936945286,9.22570925052844,0.698899999999993,0.707844367661524,0.02,0.0202811971035146,2.15039001914127e-05,1.19466112174515e-05,0.337589652005416,0,-0.000113048759062262,0.374589652005416,0,0,1.67141195982976,0,0,0,0,0
21,26.8576039330024,9.39165756470957,133.395114909507,28.5843721005471,0.7,0.699447259065107,0,0.0104458586653493,1.26015870119035e-05,7.67909208537869e-06,0,0,0.2,-0.00130422998765667,72.8619589466983,78.450857506698,112.536398147044,9.25707148204037,0.699099999999993,0.70824725176196,0.02,0.022209611772567,2.3548574199525e-05,1.30825412219583e-05,0.337415017575507,0,-0.000113048759062262,0.374415017575507,0,0,1.67141195982979,0,0,0,0,0
21.01,26.4528009303978,9.46488475405553,133.382140932474,28.1942069054338,0.7,0.699564403985203,0,0.0106698749914216,1.28718339409043e-05,7.84377380773853e-06,0,0,0.2,-0.00130422998765667,72.8348423404734,78.3916459375427,112.713342726325,9.28174188629356,0.699299999999993,0.708505397837456,0.02,0.0236232762841126,2.5047465039413e-05,1.39152583552294e-05,0.33727313361141,0,-0.000113048759062262,0.37427313361141,0,0,1.6714119598298,0,0,0,0,0
21.02,26.0322250695271,9.51179144787257,133.364347776773,27.7845651504948,0.7,0.699684580207559,0,0.010979161196758,1.32449480287922e-05,8.07114020504527e-06,0,0,0.2,-0.00130422998765667,72.7991500714986,78.3318834062248,112.886343515395,9.27291967082116,0.699499999999993,0.708471841334025,0.02,0.0200339225101658,2.12417180259269e-05,1.18009544588483e-05,0.337144501877366,0,-0.000113048759062262,0.374144501877366,0,0,1.67141195982981,0,0,0,0,0
21.03,25.5979285455984,9.53976206273142,133.354832364417,27.3502362463867,0.7,0.699803644256104,0,0.0112603987484619,1.35842250181092e-05,8.27788712041031e-06,0,0,0.2,-0.00130422998765667,72.7423728547502,78.2831165331851,113.06871476401,9.25832511380495,0.699699999999993,0.708777440392457,0.02,0.020094211814083,2.13056420224951e-05,1.18364677902751e-05,0.337024333359136,0,-0.000113048759062262,0.374024333359136,0,0,1.67141195982981,0,0,0,0,0
