time,MainPaDCV,MainPaCyl,MainPbDCV,Ps,MainXRef,MainPistonPosition,MainXDotRef,MainPistonVelocity,MainFlowA,MainFlowB,MainFF,MainPID,MainU,MainError,JibPaCyl,JibPaDCV,JibPbCyl,JibPbDCV,JibXRef,JibPistonPosition,JibXDotRef,JibVelocity,JibFlowA,JibFlowB,JibFF,JibPID,JibError,JibU,WinchPa,WinchPb,WinchDistance,JoystickExtrude,JoystickJib,JoystickMain,JoystickRotation,JoystickWinch
18.29,0.00162509225413565,56.8543378615684,0.20478701758712,142.859738981715,0.339306709113991,0.339306709113991,0,0,0,0,0,0,0,0,52.1416437593597,56.046550892785,62.7053140976216,56.211181447295,0.824741498724735,0.824741498724735,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0228842387382744,0.0229229333056737,-0.020681140034983,-0.0226159458051068,-0.0208657739022112
18.3,0.00167566727174591,56.8556262747452,0.204970588412563,142.860493059168,0.339307237300305,0.339307237300305,0,0,0,0,0,0,0,0,52.142300996606,56.0499223656076,62.7056348807051,56.2133523054942,0.824742847268484,0.824742847268484,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0231934852077105,0.023130380665906,-0.0208869225228933,-0.0228243877019281,-0.0213848230042562
18.31,0.00176332594093767,56.8564883576055,0.205147935389637,142.861191001446,0.33930783170884,0.33930783170884,0,0,0,0,0,0,0,0,52.1428821492961,56.052827051246,62.7057493836058,56.214710636366,0.824745151237323,0.824745151237323,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0235027316771467,0.0232341043460222,-0.0210927050108036,-0.02313705054716,-0.0216962524654832
18.32,0.00183623413422786,56.8574405184811,0.205222525620195,142.862027812817,0.339308346604331,0.339308346604331,0,0,0,0,0,0,0,0,52.1430543335375,56.0551021884833,62.7057718696555,56.2158533985941,0.824744049555945,0.824744049555945,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0224043149050928,-0.020681140034983,-0.0223032829598749,-0.0208657739022112
18.33,0.00189541471436059,56.8584709942699,0.205299581154668,142.862554114013,0.339308512010833,0.339308512010833,0,0,0,0,0,0,0,0,52.1430459811466,56.057132085924,62.7059995838756,56.2173735504408,0.824742851953665,0.824742851953665,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0227811565817957,0.0224043149050928,-0.0208869225228933,-0.0224075039082856,-0.0209695837226202
18.34,0.00194185384933577,56.859279600546,0.205378578728865,142.862795418489,0.339308770842964,0.339308770842964,0,0,0,0,0,0,0,0,52.1429695529569,56.0591714857807,62.7064133911916,56.2193761353245,0.824744890523887,0.824744890523887,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0225749922688383,0.0223005912249767,-0.0202695750591625,-0.0221990620114643,-0.0206581542613931
18.35,0.00197650037978301,56.8600274385606,0.205459033907759,142.863306219636,0.339308976273032,0.339308976273032,0,0,0,0,0,0,0,0,52.1428313997507,56.0609223350723,62.7066577718717,56.221521222096,0.82474560257718,0.82474560257718,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0228842387382744,0.0229229333056737,-0.020681140034983,-0.0225117248566962,-0.0209695837226202
18.36,0.00200026538991162,56.8607169556929,0.205540499547696,142.864205132745,0.339308857226652,0.339308857226652,0,0,0,0,0,0,0,0,52.1424929729803,56.0623069758534,62.7065540443999,56.2232093651265,0.824743522772632,0.824743522772632,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0230904030512318,0.0229229333056737,-0.0207840312789382,-0.0226159458051068,-0.0210733935430292
18.37,0.00201402196564146,56.8614469978926,0.205622564248018,142.86506857914,0.33930885551886,0.33930885551886,0,0,0,0,0,0,0,0,52.1418288258455,56.0631597106185,62.7067118651328,56.2241853454545,0.824744122722318,0.824744122722318,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.022678074425317,0.022508038585209,-0.0203724663031176,-0.0225117248566962,-0.0208657739022112
18.38,0.00201860512423696,56.8616809602226,0.205608465002229,142.865414372577,0.339308960729968,0.339308960729968,0,0,0,0,0,0,0,0,52.1410632946369,56.0634762439304,62.7074447207474,56.2247495556669,0.824746845860838,0.824746845860838,0,0,0,0,0,0,0,0,0,0,2.37104228609539,-0.0231934852077105,0.0229229333056737,-0.0209898137668484,-0.0229286086503387,-0.0214886328246652
