time,MainPaCyl,Name_2,JibPaCyl,Name_4,JibPbCyl,Name_6,WinchPa,WinchPb,WinchDistance,Name_8
30.915,42.7110112812134,30915,64.7152929128852,30915,85.1323428006986,30915,0,0,3.61893501025081,30915
30.92,42.6934518896198,30920,64.7135550176649,30920,85.1097496247014,30920,0,0,3.61893501025081,30920
30.925,42.6736181352395,30925,64.7124592429506,30925,85.0998248180272,30925,0,0,3.61893501025081,30925
30.93,42.6482531043334,30930,64.7080052736278,30930,85.0932258858698,30930,0,0,3.61893501025081,30930
30.935,42.6244089323832,30935,64.7027653724423,30935,85.0872183423797,30935,0,0,3.61893501025081,30935
30.94,42.6183031761486,30940,64.6999033040224,30940,85.0747846597934,30940,0,0,3.61893501025081,30940
30.945,42.6228824199222,30945,64.6851931203515,30945,85.0443011278717,30945,0,0,3.61893501025081,30945
30.95,42.6371790973954,30950,64.6694595872696,30950,85.0106152237494,30950,0,0,3.61893501025081,30950
30.955,42.6478111749224,30955,64.6652629772383,30955,84.9750580741907,30955,0,0,3.61893501025081,30955
30.96,42.6551663371679,30960,64.6725300477537,30960,84.9480405585324,30960,0,0,3.61893501025081,30960
30.965,42.6484895925047,30965,64.6951572052834,30965,84.9461658916264,30965,0,0,3.61893501025081,30965
30.97,42.6328527686061,30970,64.7229332834632,30970,84.9480505000828,30970,0,0,3.61893501025081,30970
30.975,42.629049081331,30975,64.7467370329645,30975,84.9532054925499,30975,0,0,3.61893501025081,30975
30.98,42.6329658115688,30980,64.7498209317855,30980,84.9437478948469,30980,0,0,3.61893501025081,30980
30.985,42.651114484254,30985,64.7413764686717,30985,84.9159768588063,30985,0,0,3.61893501025081,30985
30.99,42.6708011749772,30990,64.7215398228541,30990,84.8901824577126,30990,0,0,3.61893501025081,30990
30.995,42.6709355111096,30995,64.7074003689327,30995,84.863569188737,30995,0,0,3.61893501025081,30995
31,42.6605171216074,31000,64.6998884974348,31000,84.8464694333764,31000,0,0,3.61893501025081,31000
31.005,42.6432577720129,31005,64.6850356694357,31005,84.8343305161414,31005,0,0,3.61893501025081,31005
31.01,42.6218631695389,31010,64.6730763750511,31010,84.8129316265317,31010,0,0,3.61893501025081,31010
31.015,42.6096104184285,31015,64.6566359416388,31015,84.7907893471599,31015,0,0,3.61893501025081,31015
31.02,42.6033039364102,31020,64.6445985591683,31020,84.7698705385395,31020,0,0,3.61893501025081,31020
31.025,42.6006054424286,31025,64.6421021752569,31025,84.7432266626064,31025,0,0,3.61893501025081,31025
31.03,42.6075451504514,31030,64.6422983145241,31030,84.712498990157,31030,0,0,3.61893501025081,31030
31.035,42.6252781833945,31035,64.6436516229722,31035,84.6809555711312,31035,0,0,3.61893501025081,31035
31.04,42.6450034941618,31040,64.6453040823529,31040,84.6596969272616,31040,0,0,3.61893501025081,31040
31.045,42.6568085502292,31045,64.633486440982,31045,84.653920252898,31045,0,0,3.61893501025081,31045
31.05,42.6594635735322,31050,64.6099467753277,31050,84.6635006333455,31050,0,0,3.61893501025081,31050
31.055,42.6481360385986,31055,64.5810993153622,31055,84.6764533827804,31055,0,0,3.61893501025081,31055
31.06,42.6247838761406,31060,64.5601339812816,31060,84.6850585822401,31060,0,0,3.61893501025081,31060
31.065,42.6035863037021,31065,64.5535448928671,31065,84.6846832315917,31065,0,0,3.61893501025081,31065
31.07,42.5885556910482,31070,64.5657645165435,31070,84.6727795971834,31070,0,0,3.61893501025081,31070
31.075,42.5728739023937,31075,64.5900922136322,31075,84.6500239933834,31075,0,0,3.61893501025081,31075
